species,condition,rhizotron,plant,leaf,date,lenght,width,coef,area
sorghum,ws,9,L9,L9_6,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_7,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_8,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_9,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_10,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_11,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_12,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_3,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_4,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_5,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_3,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_5_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_5_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_1,01/11,"2,6","0,6","0,732","1,142"
sorghum,ws,9,R9,R9_2,01/11,"6,2","0,45","0,732","2,042"
sorghum,ws,9,R9,R9_3,01/11,"14,9","1,1","0,803","13,161"
sorghum,ws,9,R9,R9_4,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_6,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_7,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_8,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_9,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_10,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_11,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_12,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_3_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_3_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_3,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_1,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_3,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_1,01/11,"2,7","0,4","0,732","0,791"
sorghum,ww,10,R10,R10_2,01/11,"5,4","0,5","0,732","1,976"
sorghum,ww,10,R10,R10_3,01/11,"11,3","0,45","0,803","4,083"
sorghum,ww,10,R10,R10_4,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_8,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_9,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_10,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_11,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_12,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_13,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_14,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_1,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_2,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_3,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_5,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_1,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_2,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_3,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_4,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_1,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_2,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_3,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7_1,01/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7_2,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_1,01/11,"1,9","0,6","0,732","0,834"
sorghum,ws,11,L11,L11_2,01/11,"5,8","0,55","0,732","2,335"
sorghum,ws,11,L11,L11_3,01/11,"13,4","0,7","0,803","7,532"
sorghum,ws,11,L11,L11_4,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_5,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_6,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_7,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_8,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_9,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_10,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_11,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_12,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_1,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_2,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_3,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_5_1,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_5_2,01/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_6_1,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_1,01/11,"2,3","0,6","0,732","1,010"
sorghum,ww,12,L12,L12_2,01/11,"17,4","0,5","0,732","6,368"
sorghum,ww,12,L12,L12_3,01/11,"14,4","0,7","0,803","8,094"
sorghum,ww,12,L12,L12_4,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_7,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_8,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_9,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_10,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_11,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_12,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_13,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_1,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_2,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_3,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_4,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_5,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_1,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_2,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_3,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_1,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_2,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_3,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_4,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_1,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_2,01/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_3,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_1,01/11,2,"0,5","0,732","0,732"
sorghum,ws,13,L13,L13_2,01/11,"6,3","0,5","0,732","2,306"
sorghum,ws,13,L13,L13_3,01/11,"13,5","0,6","0,803","6,504"
sorghum,ws,13,L13,L13_4,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_5,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_6,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_7,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_8,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_9,01/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_10,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_1,01/11,"2,4","0,5","0,732","0,878"
sorghum,ws,13,R13,R13_2,01/11,"5,6","0,45","0,732","1,845"
sorghum,ws,13,R13,R13_3,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_4,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_5,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_6,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_7,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_8,01/11,0,0,"0,000","0,000"
sorghum,ws,13,R13,R13_9,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_1,01/11,"2,6","0,5","0,732","0,952"
sorghum,ww,14,L14,L14_2,01/11,"7,5","0,55","0,732","3,020"
sorghum,ww,14,L14,L14_3,01/11,"13,9","0,8","0,803","8,929"
sorghum,ww,14,L14,L14_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_6,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_7,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_8,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_9,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_10,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_11,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_12,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_2_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_2_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_2_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_2_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_2_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_3_6,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_5_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,L14,L14_4_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_1,01/11,"1,8","0,5","0,732","0,659"
sorghum,ww,14,R14,R14_2,01/11,5,"0,3","0,732","1,098"
sorghum,ww,14,R14,R14_3,01/11,13,"0,45","0,803","4,698"
sorghum,ww,14,R14,R14_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_5,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_6,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_7,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_8,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_9,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_10,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_11,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_12,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_3_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_3_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_3_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_4_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_4_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_4_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_5_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_5_2,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_5_3,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_5_4,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_6_1,01/11,0,0,"0,000","0,000"
sorghum,ww,14,R14,R14_6_1,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_1,01/11,"1,5","0,5","0,732","0,549"
sorghum,ws,15,L15,L15_2,01/11,4,"0,4","0,732","1,171"
sorghum,ws,15,L15,L15_3,01/11,11,"0,45","0,803","3,975"
sorghum,ws,15,L15,L15_4,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_5,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_6,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_7,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_8,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_9,01/11,0,0,"0,000","0,000"
sorghum,ws,15,L15,L15_10,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_1,01/11,"2,1","0,6","0,732","0,922"
sorghum,ws,15,R15,R15_2,01/11,"6,7","0,5","0,732","2,452"
sorghum,ws,15,R15,R15_3,01/11,"15,2","0,65","0,803","7,934"
sorghum,ws,15,R15,R15_4,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_5,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_6,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_7,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_8,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_9,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_10,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_11,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_2_1,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_2_2,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_2_3,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_2_4,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_1,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_2,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_3,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_4,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_5,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_3_6,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_4_1,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_4_2,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_4_3,01/11,0,0,"0,000","0,000"
sorghum,ws,15,R15,R15_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_1,01/11,"1,8","0,5","0,732","0,659"
sorghum,ww,16,R16,R16_2,01/11,"4,2","0,4","0,732","1,230"
sorghum,ww,16,R16,R16_3,01/11,"7,8","0,4","0,803","2,505"
sorghum,ww,16,R16,R16_4,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_5,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_6,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_7,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_8,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_9,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_10,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_11,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_12,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_1,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_2,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_3,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_4,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_5,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_3_6,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_1,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_2,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_3,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_4,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_5,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_4_6,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_5_1,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_5_2,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_5_3,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_5_4,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_6_1,01/11,0,0,"0,000","0,000"
sorghum,ww,16,R16,R16_6_2,01/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_1,04/11,2,"0,5","0,732","0,732"
sorghum,ws,9,L9,L9_2,04/11,"5,6","0,5","0,732","2,050"
sorghum,ws,9,L9,L9_3,04/11,"15,8","0,6","0,732","6,939"
sorghum,ws,9,L9,L9_4,04/11,20,1,"0,803","16,060"
sorghum,ws,9,L9,L9_5,04/11,"9,4",1,"0,803","7,548"
sorghum,ws,9,L9,L9_6,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_7,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_8,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_9,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_10,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_11,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_12,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_3,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_4,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_3_5,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_4_3,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_5_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,L9,L9_5_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_1,04/11,"2,6","0,6","0,732","1,142"
sorghum,ws,9,R9,R9_2,04/11,"6,2","0,45","0,732","2,042"
sorghum,ws,9,R9,R9_3,04/11,15,"0,6","0,732","6,588"
sorghum,ws,9,R9,R9_4,04/11,"15,5","0,6","0,803","7,468"
sorghum,ws,9,R9,R9_5,04/11,4,"0,4","0,803","1,285"
sorghum,ws,9,R9,R9_6,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_7,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_8,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_9,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_10,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_11,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_12,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_3_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_3_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_4_3,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_1,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_2,04/11,0,0,"0,000","0,000"
sorghum,ws,9,R9,R9_5_3,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_1,04/11,"2,7","0,4","0,732","0,791"
sorghum,ww,10,R10,R10_2,04/11,"5,4","0,5","0,732","1,976"
sorghum,ww,10,R10,R10_3,04/11,11,"0,5","0,732","4,026"
sorghum,ww,10,R10,R10_4,04/11,"12,5","0,7","0,803","7,026"
sorghum,ww,10,R10,R10_5,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_8,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_9,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_10,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_11,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_12,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_13,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_14,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_1,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_2,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_3,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_4,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_4_5,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_1,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_2,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_3,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_5_4,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_1,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_2,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_6_3,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7_1,04/11,0,0,"0,000","0,000"
sorghum,ww,10,R10,R10_7_2,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_1,04/11,"1,9","0,6","0,732","0,834"
sorghum,ws,11,L11,L11_2,04/11,"5,8","0,55","0,732","2,335"
sorghum,ws,11,L11,L11_3,04/11,13,"0,5","0,732","4,758"
sorghum,ws,11,L11,L11_4,04/11,"17,6","1,1","0,803","15,546"
sorghum,ws,11,L11,L11_5,04/11,7,"0,4","0,803","2,248"
sorghum,ws,11,L11,L11_6,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_7,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_8,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_9,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_10,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_11,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_12,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_1,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_2,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_4_3,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_5_1,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_5_2,04/11,0,0,"0,000","0,000"
sorghum,ws,11,L11,L11_6_1,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_1,04/11,"2,3","0,6","0,732","1,010"
sorghum,ww,12,L12,L12_2,04/11,"17,4","0,5","0,732","6,368"
sorghum,ww,12,L12,L12_3,04/11,14,"0,6","0,732","6,149"
sorghum,ww,12,L12,L12_4,04/11,15,"0,7","0,803","8,432"
sorghum,ww,12,L12,L12_5,04/11,"5,8","0,3","0,803","1,397"
sorghum,ww,12,L12,L12_6,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_7,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_8,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_9,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_10,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_11,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_12,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_13,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_1,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_2,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_3,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_4,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_3_5,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_1,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_2,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_3,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_4_4,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_1,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_2,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_3,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_5_4,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_1,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_2,04/11,0,0,"0,000","0,000"
sorghum,ww,12,L12,L12_6_3,04/11,0,0,"0,000","0,000"
sorghum,ws,13,L13,L13_1,04/11,2,"0,5","0,732","0,732"
sorghum,ws,13,L13,L13_2,04/11,"6,3","0,5","0,732","2,306"
sorghum,ws,13,L13,L13_3,04/11,14,"0,6","0,732","6,149"
sorghum,ws,13,L13,L13_4,04/11,"16,2","0,7","0,803","9,106"
